"id_claim_number","id_case_number","date_created","sku","name","user_description","value","value_selected"
2360,3382,2024-04-26 18:19:13.902,50011727,Cantidad diferente,Cantidad reportada cantidad diferente,"5",
2363,3383,2024-04-27 06:00:27.793,50013036,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2363,3383,2024-04-27 06:00:27.793,50013036,Calidad,Cantidad reportada problemas de calidad,"1",
2363,3383,2024-04-27 06:00:27.793,50013036,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2363,3383,2024-04-27 06:00:27.793,50013036,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2364,3384,2024-04-27 06:03:06.120,50013328,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2364,3384,2024-04-27 06:03:06.120,50013328,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2365,3385,2024-04-27 13:16:36.720,50000342,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2365,3385,2024-04-27 13:16:36.720,50000342,Cantidad diferente,Cantidad reportada cantidad diferente,"38",
2371,3388,2024-04-29 09:55:41.767,50000061,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2371,3388,2024-04-29 09:55:41.767,50000061,Calidad,Cantidad reportada problemas de calidad,"60",
2371,3388,2024-04-29 09:55:41.767,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2371,3388,2024-04-29 09:55:41.767,50000061,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2371,3388,2024-04-29 09:55:41.767,50000061,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"9.66",
2372,3389,2024-04-29 09:58:21.883,50000061,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2372,3389,2024-04-29 09:58:21.883,50000061,Calidad,Cantidad reportada problemas de calidad,"50",
2372,3389,2024-04-29 09:58:21.883,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2372,3389,2024-04-29 09:58:21.883,50000061,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2372,3389,2024-04-29 09:58:21.883,50000061,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"9.82",
2325,3342,2024-04-24 16:05:38.385,50002810,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2280,3309,2024-04-17 16:02:42.360,50000445,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2313,3333,2024-04-23 15:09:36.598,50000428,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2373,3391,2024-04-29 14:31:19.649,50000272,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2373,3391,2024-04-29 14:31:19.649,50000272,Calidad,Cantidad reportada problemas de calidad,"36",
2373,3391,2024-04-29 14:31:19.649,50000272,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2373,3391,2024-04-29 14:31:19.649,50000272,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2373,3391,2024-04-29 14:31:19.649,50000272,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"12.97",
2375,3392,2024-04-29 14:36:15.688,50000272,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2375,3392,2024-04-29 14:36:15.688,50000272,Calidad,Cantidad reportada problemas de calidad,"59",
2375,3392,2024-04-29 14:36:15.688,50000272,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2375,3392,2024-04-29 14:36:15.688,50000272,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2375,3392,2024-04-29 14:36:15.688,50000272,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"12.97",
2376,3394,2024-04-29 14:54:03.651,50011453,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2378,3395,2024-04-29 15:33:17.465,50000232,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2378,3395,2024-04-29 15:33:17.465,50000232,Cantidad diferente,Cantidad reportada cantidad diferente,"5",
2379,3396,2024-04-29 20:08:41.146,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2379,3396,2024-04-29 20:08:41.146,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"37",
2352,3397,2024-04-30 04:29:47.545,50013081,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2352,3397,2024-04-30 04:29:47.545,50013081,Calidad,Cantidad reportada problemas de calidad,"13",
2352,3397,2024-04-30 04:29:47.545,50013081,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2385,3398,2024-04-30 09:37:50.766,50000148,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2385,3398,2024-04-30 09:37:50.766,50000148,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2385,3399,2024-04-30 09:38:43.487,50000149,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2385,3399,2024-04-30 09:38:43.487,50000149,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2386,3400,2024-04-30 09:40:24.805,50013851,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2386,3400,2024-04-30 09:40:24.805,50013851,Cantidad diferente,Cantidad reportada cantidad diferente,"30",
2387,3401,2024-04-30 09:42:48.126,50000893,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2387,3401,2024-04-30 09:42:48.126,50000893,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2388,3402,2024-04-30 11:01:52.889,50000736,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2388,3402,2024-04-30 11:01:52.889,50000736,Calidad,Cantidad reportada problemas de calidad,"1",
2388,3402,2024-04-30 11:01:52.889,50000736,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2388,3402,2024-04-30 11:01:52.889,50000736,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2390,3403,2024-04-30 11:31:07.782,50010838,Calidad,Seleccion de tipo problema de calidad,"0",
2390,3403,2024-04-30 11:31:07.782,50010838,Calidad,Cantidad reportada problemas de calidad,"2",
2390,3403,2024-04-30 11:31:07.782,50010838,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2390,3403,2024-04-30 11:31:07.782,50010838,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2390,3404,2024-04-30 11:32:29.214,50010838,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2390,3404,2024-04-30 11:32:29.214,50010838,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2391,3405,2024-04-30 11:39:57.577,50012478,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2391,3405,2024-04-30 11:39:57.577,50012478,Calidad,Cantidad reportada problemas de calidad,"2",
2391,3405,2024-04-30 11:39:57.577,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2391,3405,2024-04-30 11:39:57.577,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2394,3406,2024-04-30 16:28:47.129,50014108,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2394,3406,2024-04-30 16:28:47.129,50014108,Cantidad diferente,Cantidad reportada cantidad diferente,"15",
2393,3407,2024-04-30 16:48:33.124,50000807,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2393,3407,2024-04-30 16:48:33.124,50000807,Calidad,Cantidad reportada problemas de calidad,"10",
2393,3407,2024-04-30 16:48:33.124,50000807,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2393,3407,2024-04-30 16:48:33.124,50000807,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2395,3408,2024-05-02 09:35:51.842,50000656,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2395,3408,2024-05-02 09:35:51.842,50000656,Calidad,Cantidad reportada problemas de calidad,"7",
2395,3408,2024-05-02 09:35:51.842,50000656,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2395,3408,2024-05-02 09:35:51.842,50000656,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2398,3409,2024-05-02 09:50:20.240,50013116,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2398,3409,2024-05-02 09:50:20.240,50013116,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2396,3410,2024-05-02 09:53:16.697,50000140,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2396,3410,2024-05-02 09:53:16.697,50000140,Calidad,Cantidad reportada problemas de calidad,"10",
2396,3410,2024-05-02 09:53:16.697,50000140,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2396,3410,2024-05-02 09:53:16.697,50000140,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2396,3411,2024-05-02 09:55:46.323,50000141,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2396,3411,2024-05-02 09:55:46.323,50000141,Calidad,Cantidad reportada problemas de calidad,"10",
2396,3411,2024-05-02 09:55:46.323,50000141,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2396,3411,2024-05-02 09:55:46.323,50000141,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2396,3412,2024-05-02 09:58:11.953,50000062,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2396,3412,2024-05-02 09:58:11.953,50000062,Calidad,Cantidad reportada problemas de calidad,"2",
2396,3412,2024-05-02 09:58:11.953,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2396,3412,2024-05-02 09:58:11.953,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2404,3414,2024-05-03 08:41:38.082,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2404,3414,2024-05-03 08:41:38.082,50000061,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2404,3414,2024-05-03 08:41:38.082,50000061,Calidad,Cantidad reportada problemas de calidad,"15",
2404,3414,2024-05-03 08:41:38.082,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2405,3415,2024-05-03 08:43:34.584,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2405,3415,2024-05-03 08:43:34.584,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,"42",
2401,3416,2024-05-03 09:27:24.403,50000236,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2401,3416,2024-05-03 09:27:24.403,50000236,Calidad,Cantidad reportada problemas de calidad,"10",
2401,3416,2024-05-03 09:27:24.403,50000236,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2407,3417,2024-05-03 11:24:20.292,50000857,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
2407,3417,2024-05-03 11:24:20.292,50000857,Calidad,Cantidad reportada problemas de calidad,"19",
2407,3417,2024-05-03 11:24:20.292,50000857,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2407,3417,2024-05-03 11:24:20.292,50000857,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2400,3413,2024-05-02 16:02:05.240,50000448,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2400,3413,2024-05-02 16:02:05.240,50000448,Calidad,Cantidad reportada problemas de calidad,"400",
2409,3419,2024-05-03 13:50:25.700,50003625,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2409,3419,2024-05-03 13:50:25.700,50003625,Calidad,Cantidad reportada problemas de calidad,"140",
2409,3419,2024-05-03 13:50:25.700,50003625,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2409,3419,2024-05-03 13:50:25.700,50003625,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2400,3413,2024-05-02 16:02:05.240,50000448,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2413,3421,2024-05-03 17:29:57.517,50000064,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2413,3421,2024-05-03 17:29:57.517,50000064,Calidad,Cantidad reportada problemas de calidad,"30",
2413,3421,2024-05-03 17:29:57.517,50000064,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2413,3421,2024-05-03 17:29:57.517,50000064,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2414,3422,2024-05-03 17:53:47.075,50000428,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2414,3422,2024-05-03 17:53:47.075,50000428,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2414,3422,2024-05-03 17:53:47.075,50000428,Calidad,Cantidad reportada problemas de calidad,"2",
2414,3422,2024-05-03 17:53:47.075,50000428,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2415,3423,2024-05-06 07:38:30.738,50000445,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2415,3423,2024-05-06 07:38:30.738,50000445,Calidad,Cantidad reportada problemas de calidad,"250",
2415,3423,2024-05-06 07:38:30.738,50000445,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2415,3423,2024-05-06 07:38:30.738,50000445,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2415,3423,2024-05-06 07:38:30.738,50000445,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"3.00",
2418,3424,2024-05-07 12:29:29.629,50001351,Calidad,Cantidad reportada producto cruzado,"200",
2421,3425,2024-05-07 17:00:24.895,50000260,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2421,3425,2024-05-07 17:00:24.895,50000260,Calidad,Cantidad reportada problemas de calidad,"1",
2424,3427,2024-05-07 21:27:53.249,50011053,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2424,3427,2024-05-07 21:27:53.249,50011053,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2424,3428,2024-05-07 21:34:24.322,50011051,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2424,3428,2024-05-07 21:34:24.322,50011051,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2425,3429,2024-05-08 06:51:36.605,50012981,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2425,3429,2024-05-08 06:51:36.605,50012981,Calidad,Cantidad reportada problemas de calidad,"100",
2425,3429,2024-05-08 06:51:36.605,50012981,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2425,3429,2024-05-08 06:51:36.605,50012981,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2426,3430,2024-05-08 06:53:54.967,50012981,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2426,3430,2024-05-08 06:53:54.967,50012981,Calidad,Cantidad reportada problemas de calidad,"100",
2426,3430,2024-05-08 06:53:54.967,50012981,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2426,3430,2024-05-08 06:53:54.967,50012981,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2433,3431,2024-05-08 11:58:31.133,50000475,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2433,3431,2024-05-08 11:58:31.133,50000475,Calidad,Cantidad reportada problemas de calidad,"1",
2433,3431,2024-05-08 11:58:31.133,50000475,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2433,3431,2024-05-08 11:58:31.133,50000475,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2434,3432,2024-05-08 12:01:36.016,50000148,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2434,3432,2024-05-08 12:01:36.016,50000148,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2434,3433,2024-05-08 12:02:41.528,50001626,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2434,3433,2024-05-08 12:02:41.528,50001626,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2434,3434,2024-05-08 12:03:14.790,50000151,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
